session,session_date,bar,enter_price,action,take_profit,start_index,end_index,entry_index,start_time,end_time,entry_time,length,tp_hit,tp_hit_index,tp_hit_time,exit_price,exit_time,exit_reason,profit,loss,max_drawdown_ticks,max_drawdown_price,max_drawdown_index,max_drawdown_time
london,2025-02-21,green,2947.0,short,2943.8,1,5,6,2025-02-21 02:01:00-05:00,2025-02-21 02:05:00-05:00,2025-02-21 02:06:00-05:00,5,1,58.0,2025-02-21 02:58:00-05:00,2943.8,2025-02-21 02:58:00-05:00,take_profit,319.9999999999818,0.0,130.0000000000182,2948.3,11,2025-02-21 02:11:00-05:00
london,2025-02-24,green,2953.7,short,2952.1,0,4,5,2025-02-24 02:00:00-05:00,2025-02-24 02:04:00-05:00,2025-02-24 02:05:00-05:00,5,1,15.0,2025-02-24 02:15:00-05:00,2952.1,2025-02-24 02:15:00-05:00,take_profit,159.9999999999909,0.0,60.00000000003638,2954.3,6,2025-02-24 02:06:00-05:00
london,2025-02-25,red,2950.8,long,2951.0,0,1,2,2025-02-25 02:00:00-05:00,2025-02-25 02:01:00-05:00,2025-02-25 02:02:00-05:00,2,1,3.0,2025-02-25 02:03:00-05:00,2951.0,2025-02-25 02:03:00-05:00,take_profit,19.99999999998181,0.0,60.00000000003638,2950.2,3,2025-02-25 02:03:00-05:00
london,2025-02-26,green,2921.3,short,2919.5,0,3,4,2025-02-26 02:00:00-05:00,2025-02-26 02:03:00-05:00,2025-02-26 02:04:00-05:00,4,0,,,2926.0,2025-02-26 08:10:00-05:00,session_end,0.0,469.9999999999818,1119.9999999999818,2932.5,120,2025-02-26 04:00:00-05:00
london,2025-02-27,red,2906.1,long,2906.2,0,1,2,2025-02-27 02:00:00-05:00,2025-02-27 02:01:00-05:00,2025-02-27 02:02:00-05:00,2,1,5.0,2025-02-27 02:05:00-05:00,2906.2,2025-02-27 02:05:00-05:00,take_profit,9.999999999990905,0.0,190.0000000000091,2904.2,4,2025-02-27 02:04:00-05:00
london,2025-02-28,red,2875.5,long,2875.8,1,2,3,2025-02-28 02:01:00-05:00,2025-02-28 02:02:00-05:00,2025-02-28 02:03:00-05:00,2,1,4.0,2025-02-28 02:04:00-05:00,2875.8,2025-02-28 02:04:00-05:00,take_profit,30.00000000001819,0.0,40.000000000009095,2875.1,3,2025-02-28 02:03:00-05:00
london,2025-03-04,green,2898.9,short,2897.2,4,6,7,2025-03-04 02:04:00-05:00,2025-03-04 02:06:00-05:00,2025-03-04 02:07:00-05:00,3,0,,,2939.0,2025-03-04 08:10:00-05:00,session_end,0.0,4009.999999999991,4090.000000000009,2939.8,369,2025-03-04 08:09:00-05:00
london,2025-03-05,green,2929.8,short,2928.2,4,5,6,2025-03-05 02:04:00-05:00,2025-03-05 02:05:00-05:00,2025-03-05 02:06:00-05:00,2,1,10.0,2025-03-05 02:10:00-05:00,2928.2,2025-03-05 02:10:00-05:00,take_profit,160.00000000003638,0.0,50.0,2930.3,6,2025-03-05 02:06:00-05:00
london,2025-03-06,green,2929.3,short,2928.4,1,2,3,2025-03-06 02:01:00-05:00,2025-03-06 02:02:00-05:00,2025-03-06 02:03:00-05:00,2,1,4.0,2025-03-06 02:04:00-05:00,2928.4,2025-03-06 02:04:00-05:00,take_profit,90.0000000000091,0.0,100.0,2930.3,3,2025-03-06 02:03:00-05:00
london,2025-03-07,green,2920.8,short,2919.9,1,2,3,2025-03-07 02:01:00-05:00,2025-03-07 02:02:00-05:00,2025-03-07 02:03:00-05:00,2,1,7.0,2025-03-07 02:07:00-05:00,2919.9,2025-03-07 02:07:00-05:00,take_profit,90.0000000000091,0.0,119.99999999998181,2922.0,5,2025-03-07 02:05:00-05:00
london,2025-03-10,green,2917.3,short,2916.2,0,2,3,2025-03-10 02:00:00-04:00,2025-03-10 02:02:00-04:00,2025-03-10 02:03:00-04:00,3,1,109.0,2025-03-10 03:49:00-04:00,2916.2,2025-03-10 03:49:00-04:00,take_profit,110.00000000003638,0.0,459.9999999999909,2921.9,63,2025-03-10 03:03:00-04:00
london,2025-03-11,red,2899.7,long,2899.9,3,4,5,2025-03-11 02:03:00-04:00,2025-03-11 02:04:00-04:00,2025-03-11 02:05:00-04:00,2,1,5.0,2025-03-11 02:05:00-04:00,2899.9,2025-03-11 02:05:00-04:00,take_profit,20.000000000027285,0.0,29.999999999972715,2899.4,5,2025-03-11 02:05:00-04:00
london,2025-03-12,red,2922.2,long,2922.5,1,2,3,2025-03-12 02:01:00-04:00,2025-03-12 02:02:00-04:00,2025-03-12 02:03:00-04:00,2,1,4.0,2025-03-12 02:04:00-04:00,2922.5,2025-03-12 02:04:00-04:00,take_profit,30.00000000001819,0.0,79.99999999997272,2921.4,3,2025-03-12 02:03:00-04:00
london,2025-03-13,red,2948.2,long,2949.2,0,2,3,2025-03-13 02:00:00-04:00,2025-03-13 02:02:00-04:00,2025-03-13 02:03:00-04:00,3,1,54.0,2025-03-13 02:54:00-04:00,2949.2,2025-03-13 02:54:00-04:00,take_profit,100.0,0.0,309.9999999999909,2945.1,10,2025-03-13 02:10:00-04:00
london,2025-03-14,red,2999.1,long,2999.4,0,2,3,2025-03-14 02:00:00-04:00,2025-03-14 02:02:00-04:00,2025-03-14 02:03:00-04:00,3,1,46.0,2025-03-14 02:46:00-04:00,2999.4,2025-03-14 02:46:00-04:00,take_profit,30.00000000001819,0.0,450.0,2994.6,34,2025-03-14 02:34:00-04:00
london,2025-03-17,red,2994.5,long,2995.3,1,3,4,2025-03-17 02:01:00-04:00,2025-03-17 02:03:00-04:00,2025-03-17 02:04:00-04:00,3,1,15.0,2025-03-17 02:15:00-04:00,2995.3,2025-03-17 02:15:00-04:00,take_profit,80.00000000001819,0.0,69.99999999998181,2993.8,7,2025-03-17 02:07:00-04:00
london,2025-03-18,green,3025.0,short,3021.4,0,7,8,2025-03-18 02:00:00-04:00,2025-03-18 02:07:00-04:00,2025-03-18 02:08:00-04:00,8,1,24.0,2025-03-18 02:24:00-04:00,3021.4,2025-03-18 02:24:00-04:00,take_profit,359.9999999999909,0.0,90.0000000000091,3025.9,8,2025-03-18 02:08:00-04:00
london,2025-03-20,red,3054.8,long,3055.5,1,2,3,2025-03-20 02:01:00-04:00,2025-03-20 02:02:00-04:00,2025-03-20 02:03:00-04:00,2,1,5.0,2025-03-20 02:05:00-04:00,3055.5,2025-03-20 02:05:00-04:00,take_profit,69.99999999998181,0.0,70.00000000002728,3054.1,3,2025-03-20 02:03:00-04:00
london,2025-03-21,green,3035.4,short,3035.3,0,1,2,2025-03-21 02:00:00-04:00,2025-03-21 02:01:00-04:00,2025-03-21 02:02:00-04:00,2,1,2.0,2025-03-21 02:02:00-04:00,3035.3,2025-03-21 02:02:00-04:00,take_profit,9.999999999990905,0.0,69.99999999998181,3036.1,2,2025-03-21 02:02:00-04:00
london,2025-03-24,red,3026.3,long,3026.7,0,1,2,2025-03-24 02:00:00-04:00,2025-03-24 02:01:00-04:00,2025-03-24 02:02:00-04:00,2,1,3.0,2025-03-24 02:03:00-04:00,3026.7,2025-03-24 02:03:00-04:00,take_profit,39.99999999996362,0.0,10.00000000003638,3026.2,2,2025-03-24 02:02:00-04:00
london,2025-03-25,red,3022.1,long,3022.6,0,1,2,2025-03-25 02:00:00-04:00,2025-03-25 02:01:00-04:00,2025-03-25 02:02:00-04:00,2,1,57.0,2025-03-25 02:57:00-04:00,3022.6,2025-03-25 02:57:00-04:00,take_profit,50.0,0.0,309.9999999999909,3019.0,47,2025-03-25 02:47:00-04:00
london,2025-03-26,green,3026.9,short,3025.9,1,3,4,2025-03-26 02:01:00-04:00,2025-03-26 02:03:00-04:00,2025-03-26 02:04:00-04:00,3,1,194.0,2025-03-26 05:14:00-04:00,3025.9,2025-03-26 05:14:00-04:00,take_profit,100.0,0.0,919.9999999999818,3036.1,123,2025-03-26 04:03:00-04:00
london,2025-03-27,green,3037.7,short,3035.0,1,6,7,2025-03-27 02:01:00-04:00,2025-03-27 02:06:00-04:00,2025-03-27 02:07:00-04:00,6,1,29.0,2025-03-27 02:29:00-04:00,3035.0,2025-03-27 02:29:00-04:00,take_profit,269.9999999999818,0.0,140.0000000000091,3039.1,7,2025-03-27 02:07:00-04:00
london,2025-03-28,green,3087.7,short,3086.1,0,1,2,2025-03-28 02:00:00-04:00,2025-03-28 02:01:00-04:00,2025-03-28 02:02:00-04:00,2,1,112.0,2025-03-28 04:14:00-04:00,3086.1,2025-03-28 04:14:00-04:00,take_profit,159.9999999999909,0.0,720.0000000000273,3094.9,68,2025-03-28 03:24:00-04:00
london,2025-03-31,green,3149.2,short,3147.7,1,2,3,2025-03-31 02:01:00-04:00,2025-03-31 02:02:00-04:00,2025-03-31 02:03:00-04:00,2,1,33.0,2025-03-31 02:33:00-04:00,3147.7,2025-03-31 02:33:00-04:00,take_profit,150.0,0.0,900.0,3158.2,13,2025-03-31 02:13:00-04:00
