session,session_date,bar,enter_price,action,take_profit,start_index,end_index,entry_index,start_time,end_time,entry_time,length,tp_hit,tp_hit_index,tp_hit_time,exit_price,exit_time,exit_reason,profit,loss,max_drawdown_ticks,max_drawdown_price,max_drawdown_index,max_drawdown_time
post_rth,2025-02-26,red,2929.5,long,2930.0,0,3,4,2025-02-26 13:30:00-05:00,2025-02-26 13:33:00-05:00,2025-02-26 13:34:00-05:00,4,1,5.0,2025-02-26 13:35:00-05:00,2930.0,2025-02-26 13:35:00-05:00,take_profit,50.0,0.0,90.0000000000091,2928.6,4,2025-02-26 13:34:00-05:00
post_rth,2025-02-27,green,2896.4,short,2894.6,3,6,7,2025-02-27 13:33:00-05:00,2025-02-27 13:36:00-05:00,2025-02-27 13:37:00-05:00,4,1,59.0,2025-02-27 14:29:00-05:00,2894.6,2025-02-27 14:29:00-05:00,take_profit,180.0000000000182,0.0,279.9999999999727,2899.2,30,2025-02-27 14:00:00-05:00
post_rth,2025-02-28,green,2851.4,short,2849.1,0,2,3,2025-02-28 13:30:00-05:00,2025-02-28 13:32:00-05:00,2025-02-28 13:33:00-05:00,3,0,,,2869.1,2025-02-28 16:50:00-05:00,session_end,0.0,1769.9999999999818,1769.9999999999818,2869.1,200,2025-02-28 16:50:00-05:00
post_rth,2025-03-03,red,2899.8,long,2901.8,1,2,3,2025-03-03 13:31:00-05:00,2025-03-03 13:32:00-05:00,2025-03-03 13:33:00-05:00,2,1,18.0,2025-03-03 13:48:00-05:00,2901.8,2025-03-03 13:48:00-05:00,take_profit,200.0,0.0,340.0000000000091,2896.4,8,2025-03-03 13:38:00-05:00
post_rth,2025-03-04,green,2920.3,short,2919.4,1,3,4,2025-03-04 13:31:00-05:00,2025-03-04 13:33:00-05:00,2025-03-04 13:34:00-05:00,3,1,7.0,2025-03-04 13:37:00-05:00,2919.4,2025-03-04 13:37:00-05:00,take_profit,90.0000000000091,0.0,59.999999999990905,2920.9,4,2025-03-04 13:34:00-05:00
post_rth,2025-03-06,green,2927.0,short,2926.0,1,6,7,2025-03-06 13:31:00-05:00,2025-03-06 13:36:00-05:00,2025-03-06 13:37:00-05:00,6,1,10.0,2025-03-06 13:40:00-05:00,2926.0,2025-03-06 13:40:00-05:00,take_profit,100.0,0.0,40.000000000009095,2927.4,7,2025-03-06 13:37:00-05:00
post_rth,2025-03-07,red,2914.4,long,2916.1,5,7,8,2025-03-07 13:35:00-05:00,2025-03-07 13:37:00-05:00,2025-03-07 13:38:00-05:00,3,1,17.0,2025-03-07 13:47:00-05:00,2916.1,2025-03-07 13:47:00-05:00,take_profit,169.9999999999818,0.0,59.999999999990905,2913.8,8,2025-03-07 13:38:00-05:00
post_rth,2025-03-11,green,2923.1,short,2921.2,0,4,5,2025-03-11 13:30:00-04:00,2025-03-11 13:34:00-04:00,2025-03-11 13:35:00-04:00,5,1,38.0,2025-03-11 14:08:00-04:00,2921.2,2025-03-11 14:08:00-04:00,take_profit,190.0000000000091,0.0,180.0000000000182,2924.9,26,2025-03-11 13:56:00-04:00
post_rth,2025-03-12,green,2947.6,short,2945.9,0,3,4,2025-03-12 13:30:00-04:00,2025-03-12 13:33:00-04:00,2025-03-12 13:34:00-04:00,4,1,23.0,2025-03-12 13:53:00-04:00,2945.9,2025-03-12 13:53:00-04:00,take_profit,169.9999999999818,0.0,130.0000000000182,2948.9,17,2025-03-12 13:47:00-04:00
post_rth,2025-03-13,green,2992.5,short,2991.6,0,3,4,2025-03-13 13:30:00-04:00,2025-03-13 13:33:00-04:00,2025-03-13 13:34:00-04:00,4,1,9.0,2025-03-13 13:39:00-04:00,2991.6,2025-03-13 13:39:00-04:00,take_profit,90.0000000000091,0.0,150.0,2994.0,4,2025-03-13 13:34:00-04:00
post_rth,2025-03-17,green,3006.4,short,3006.2,0,2,3,2025-03-17 13:30:00-04:00,2025-03-17 13:32:00-04:00,2025-03-17 13:33:00-04:00,3,1,3.0,2025-03-17 13:33:00-04:00,3006.2,2025-03-17 13:33:00-04:00,take_profit,20.000000000027285,0.0,29.999999999972715,3006.7,3,2025-03-17 13:33:00-04:00
post_rth,2025-03-18,red,3038.3,long,3040.2,2,7,8,2025-03-18 13:32:00-04:00,2025-03-18 13:37:00-04:00,2025-03-18 13:38:00-04:00,6,1,11.0,2025-03-18 13:41:00-04:00,3040.2,2025-03-18 13:41:00-04:00,take_profit,189.99999999996362,0.0,110.00000000003638,3037.2,8,2025-03-18 13:38:00-04:00
post_rth,2025-03-20,green,3046.7,short,3044.1,4,11,12,2025-03-20 13:34:00-04:00,2025-03-20 13:41:00-04:00,2025-03-20 13:42:00-04:00,8,0,,,3053.0,2025-03-20 16:50:00-04:00,session_end,0.0,630.0000000000182,780.0000000000182,3054.5,186,2025-03-20 16:36:00-04:00
post_rth,2025-03-21,green,3021.7,short,3021.3,0,1,2,2025-03-21 13:30:00-04:00,2025-03-21 13:31:00-04:00,2025-03-21 13:32:00-04:00,2,1,3.0,2025-03-21 13:33:00-04:00,3021.3,2025-03-21 13:33:00-04:00,take_profit,39.99999999996362,0.0,40.000000000009095,3022.1,2,2025-03-21 13:32:00-04:00
post_rth,2025-03-24,red,3013.9,long,3015.5,2,6,7,2025-03-24 13:32:00-04:00,2025-03-24 13:36:00-04:00,2025-03-24 13:37:00-04:00,5,1,167.0,2025-03-24 16:17:00-04:00,3015.5,2025-03-24 16:17:00-04:00,take_profit,159.9999999999909,0.0,620.0000000000273,3007.7,42,2025-03-24 14:12:00-04:00
post_rth,2025-03-25,red,3025.6,long,3026.5,0,1,2,2025-03-25 13:30:00-04:00,2025-03-25 13:31:00-04:00,2025-03-25 13:32:00-04:00,2,1,6.0,2025-03-25 13:36:00-04:00,3026.5,2025-03-25 13:36:00-04:00,take_profit,90.0000000000091,0.0,100.0,3024.6,4,2025-03-25 13:34:00-04:00
